IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
160287964,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Tuesday,04-05-2016 00:00,13:03,TENDERLOIN,NONE,0 Block of OFARRELL ST,-122.4058617,37.78662723,"(37.786627232545, -122.405861657246)",1.60288E+13
160287970,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Thursday,04-07-2016 00:00,10:00,CENTRAL,NONE,400 Block of SUTTER ST,-122.4077808,37.78927342,"(37.7892734176444, -122.407780790878)",1.60288E+13
160858208,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,10/19/2016 12:00:00 AM,15:30,SOUTHERN,NONE,500 Block of 5TH ST,-122.3999811,37.77762424,"(37.7776242389287, -122.39998111124)",1.60858E+13
160858214,BURGLARY,"BURGLARY, HOT PROWL, FORCIBLE ENTRY",Friday,10/21/2016 12:00:00 AM,10:45,INGLESIDE,NONE,0 Block of ORA WY,-122.4378464,37.7413979,"(37.7413978981182, -122.43784641043)",1.60858E+13
160858220,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Friday,10/21/2016 12:00:00 AM,13:20,MISSION,"ARREST, BOOKED",MISSION ST / 16TH ST,-122.4196718,37.76505012,"(37.7650501214668, -122.419671780296)",1.60858E+13
160858236,OTHER OFFENSES,INCIDENT ON SCHOOL GROUNDS,Friday,10/21/2016 12:00:00 AM,13:00,INGLESIDE,NONE,1500 Block of TREAT AV,-122.4125061,37.74568029,"(37.7456802881475, -122.41250614556)",1.60858E+13
160144091,DRUG/NARCOTIC,POSSESSION OF HEROIN,Thursday,02/18/2016 12:00:00 AM,07:55,SOUTHERN,"ARREST, BOOKED",400 Block of MINNA ST,-122.4075054,37.78113046,"(37.7811304562104, -122.407505446721)",1.60144E+13
160144110,OTHER OFFENSES,TRAFFIC VIOLATION,Thursday,02/18/2016 12:00:00 AM,08:18,SOUTHERN,"ARREST, BOOKED",FREMONT ST / HARRISON ST,-122.3920554,37.78676589,"(37.7867658932764, -122.392055370759)",1.60144E+13
160144126,RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Thursday,02/18/2016 12:00:00 AM,07:33,MISSION,NONE,25TH ST / SAN BRUNO AV,-122.4042433,37.751846,"(37.7518459968875, -122.40424331738)",1.60144E+13
160288100,MISSING PERSON,FOUND PERSON,Thursday,04-07-2016 00:00,20:49,SOUTHERN,"ARREST, BOOKED",SHIPLEY ST / 5TH ST,-122.4028427,37.77982942,"(37.7798294192767, -122.402842748428)",1.60288E+13
160288116,MISSING PERSON,MISSING ADULT,Thursday,04-07-2016 00:00,16:30,TARAVAL,NONE,26TH AV / IRVING ST,-122.4846272,37.7632299,"(37.7632298956952, -122.484627229718)",1.60288E+13
160288116,MISSING PERSON,FOUND PERSON,Thursday,04-07-2016 00:00,16:30,TARAVAL,NONE,26TH AV / IRVING ST,-122.4846272,37.7632299,"(37.7632298956952, -122.484627229718)",1.60288E+13
160288122,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Thursday,04-07-2016 00:00,07:00,TARAVAL,"ARREST, BOOKED",1900 Block of 22ND AV,-122.4794213,37.7512867,"(37.7512866985382, -122.479421254056)",1.60288E+13
160288122,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Thursday,04-07-2016 00:00,07:00,TARAVAL,"ARREST, BOOKED",1900 Block of 22ND AV,-122.4794213,37.7512867,"(37.7512866985382, -122.479421254056)",1.60288E+13
160288122,ASSAULT,THREATS AGAINST LIFE,Thursday,04-07-2016 00:00,07:00,TARAVAL,"ARREST, BOOKED",1900 Block of 22ND AV,-122.4794213,37.7512867,"(37.7512866985382, -122.479421254056)",1.60288E+13
160144336,LIQUOR LAWS,CONSUMING ALCOHOL IN PUBLIC VIEW,Thursday,02/18/2016 12:00:00 AM,09:45,BAYVIEW,"ARREST, BOOKED",4700 Block of 3RD ST,-122.3906896,37.73521723,"(37.7352172280077, -122.390689582557)",1.60144E+13
160144342,VEHICLE THEFT,STOLEN MOTORCYCLE,Thursday,01/21/2016 12:00:00 AM,13:50,SOUTHERN,NONE,10TH ST / BRYANT ST,-122.4097388,37.7703482,"(37.7703482035454, -122.409738771906)",1.60144E+13
160144364,NON-CRIMINAL,LOST PROPERTY,Wednesday,02/17/2016 12:00:00 AM,13:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,"(37.775420706711, -122.403404791479)",1.60144E+13
160144405,NON-CRIMINAL,FOUND PROPERTY,Wednesday,02/17/2016 12:00:00 AM,14:00,TENDERLOIN,NONE,300 Block of EDDY ST,-122.4129305,37.78383444,"(37.7838344374141, -122.412930522059)",1.60144E+13
160144411,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,02/18/2016 12:00:00 AM,10:04,CENTRAL,"ARREST, BOOKED",BROADWAY ST / DAVIS ST,-122.3986991,37.79888003,"(37.7988800262599, -122.398699116407)",1.60144E+13
160144433,ASSAULT,ASSAULT WITH CAUSTIC CHEMICALS,Thursday,02/18/2016 12:00:00 AM,09:20,RICHMOND,"ARREST, BOOKED",300 Block of 22ND AV,-122.4816555,37.78117132,"(37.7811713206417, -122.481655507117)",1.60144E+13
160144433,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Thursday,02/18/2016 12:00:00 AM,09:20,RICHMOND,"ARREST, BOOKED",300 Block of 22ND AV,-122.4816555,37.78117132,"(37.7811713206417, -122.481655507117)",1.60144E+13
160288194,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,04-07-2016 00:00,21:52,MISSION,NONE,200 Block of 13TH ST,-122.4179492,37.76972086,"(37.7697208630457, -122.417949217834)",1.60288E+13
160288229,LARCENY/THEFT,GRAND THEFT FROM PERSON,Thursday,04-07-2016 00:00,21:57,MISSION,NONE,200 Block of VALENCIA ST,-122.4222676,37.76957686,"(37.7695768565573, -122.422267566263)",1.60288E+13
160144518,LARCENY/THEFT,GRAND THEFT BICYCLE,Thursday,02/18/2016 12:00:00 AM,10:35,MISSION,NONE,16TH ST / MISSION ST,-122.4196718,37.76505012,"(37.7650501214668, -122.419671780296)",1.60145E+13
160144524,WEAPON LAWS,EXHIBITING DEADLY WEAPON IN A THREATING MANNER,Thursday,02/18/2016 12:00:00 AM,09:00,MISSION,NONE,1500 Block of BRYANT ST,-122.4107381,37.76752431,"(37.767524308783, -122.410738097315)",1.60145E+13
160144524,ASSAULT,THREATS AGAINST LIFE,Thursday,02/18/2016 12:00:00 AM,09:00,MISSION,NONE,1500 Block of BRYANT ST,-122.4107381,37.76752431,"(37.767524308783, -122.410738097315)",1.60145E+13
160144530,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Wednesday,02/17/2016 12:00:00 AM,20:00,SOUTHERN,NONE,400 Block of CLEMENTINA ST,-122.4050148,37.77976497,"(37.7797649716594, -122.405014776049)",1.60145E+13
160144552,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Thursday,02/18/2016 12:00:00 AM,11:43,MISSION,"ARREST, BOOKED",MARKET ST / SANCHEZ ST,-122.4310287,37.76586724,"(37.7658672394532, -122.431028702713)",1.60145E+13
160144568,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,02/17/2016 12:00:00 AM,08:00,SOUTHERN,NONE,200 Block of INTERSTATE80 HY,-122.3655654,37.8096707,"(37.8096707013239, -122.365565425353)",1.60145E+13
160144574,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,02/18/2016 12:00:00 AM,09:00,TENDERLOIN,NONE,HYDE ST / TURK ST,-122.4156949,37.7825852,"(37.7825851968467, -122.415694922134)",1.60145E+13
160288332,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Thursday,04-07-2016 00:00,22:45,CENTRAL,"ARREST, BOOKED",GREEN ST / MONTGOMERY ST,-122.4042451,37.80010362,"(37.8001036155468, -122.404245110479)",1.60288E+13
160288354,OTHER OFFENSES,VIOLATION OF MUNICIPAL POLICE CODE,Thursday,04-07-2016 00:00,22:40,NORTHERN,"ARREST, BOOKED",FILLMORE ST / MCALLISTER ST,-122.4317655,37.77863111,"(37.7786311131248, -122.431765489439)",1.60288E+13
160288354,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,04-07-2016 00:00,22:40,NORTHERN,"ARREST, BOOKED",FILLMORE ST / MCALLISTER ST,-122.4317655,37.77863111,"(37.7786311131248, -122.431765489439)",1.60288E+13
160288360,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,04-07-2016 00:00,23:26,MISSION,NONE,15TH ST / JULIAN AV,-122.4210579,37.76659878,"(37.7665987781478, -122.421057854839)",1.60288E+13
160288376,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Thursday,04-07-2016 00:00,23:19,BAYVIEW,"ARREST, BOOKED",CORTLAND AV / HILTON ST,-122.4076446,37.73960564,"(37.7396056391268, -122.407644632729)",1.60288E+13
160288401,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,04-07-2016 00:00,23:20,RICHMOND,"ARREST, BOOKED",GEARY BL / 32ND AV,-122.4922327,37.77974543,"(37.7797454324369, -122.492232743984)",1.60288E+13
160288401,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,Thursday,04-07-2016 00:00,23:20,RICHMOND,"ARREST, BOOKED",GEARY BL / 32ND AV,-122.4922327,37.77974543,"(37.7797454324369, -122.492232743984)",1.60288E+13
160288417,NON-CRIMINAL,LOST PROPERTY,Thursday,04-07-2016 00:00,19:45,MISSION,NONE,MISSION ST / 16TH ST,-122.4196718,37.76505012,"(37.7650501214668, -122.419671780296)",1.60288E+13
160335513,ASSAULT,ASSAULT,Sunday,04/24/2016 12:00:00 AM,04:30,MISSION,NONE,24TH ST / SHOTWELL ST,-122.4151737,37.75244076,"(37.7524407589917, -122.415173665801)",1.60336E+13
160144706,OTHER OFFENSES,MISCELLANEOUS STATE MISDEMEANOR,Thursday,02/18/2016 12:00:00 AM,11:34,SOUTHERN,"ARREST, BOOKED",MARKET ST / 5TH ST,-122.4080683,37.78399168,"(37.7839916768161, -122.408068345148)",1.60145E+13
160144712,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Thursday,02/18/2016 12:00:00 AM,11:31,TENDERLOIN,NONE,200 Block of GOLDEN GATE AV,-122.4143021,37.78186332,"(37.781863316866, -122.414302052544)",1.60145E+13
160248217,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,03/25/2016 12:00:00 AM,14:50,CENTRAL,NONE,BUSH ST / MASON ST,-122.4104367,37.78994982,"(37.7899498165885, -122.410436716211)",1.60248E+13
160248223,ARSON,ARSON,Friday,03/25/2016 12:00:00 AM,15:48,MISSION,"ARREST, BOOKED",16TH ST / VALENCIA ST,-122.4218864,37.76491789,"(37.7649178909424, -122.421886357981)",1.60248E+13
160288508,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,04-06-2016 00:00,23:30,SOUTHERN,NONE,0 Block of 5TH ST,-122.4073827,37.78337164,"(37.7833716368249, -122.407382686506)",1.60289E+13
160288520,ROBBERY,"ROBBERY, ARMED WITH A GUN",Friday,04-08-2016 00:00,00:48,NORTHERN,NONE,1200 Block of SUTTER ST,-122.4209638,37.78770463,"(37.7877046348578, -122.420963777385)",1.60289E+13
160288536,MISSING PERSON,MISSING ADULT,Thursday,04-07-2016 00:00,16:00,BAYVIEW,NONE,300 Block of UNIVERSITY ST,-122.4138302,37.72575458,"(37.7257545752615, -122.413830240899)",1.60289E+13
160288536,MISSING PERSON,FOUND PERSON,Thursday,04-07-2016 00:00,16:00,BAYVIEW,NONE,300 Block of UNIVERSITY ST,-122.4138302,37.72575458,"(37.7257545752615, -122.413830240899)",1.60289E+13
160288586,SECONDARY CODES,GANG ACTIVITY,Thursday,04-07-2016 00:00,22:13,BAYVIEW,NONE,0 Block of BERTHA LN,-122.3808985,37.73322564,"(37.7332256396347, -122.380898507162)",1.60289E+13
160144950,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,02/18/2016 12:00:00 AM,11:37,INGLESIDE,NONE,400 Block of MOLIMO DR,-122.45143,37.739015,"(37.7390149956143, -122.451430035548)",1.60145E+13
160144966,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Monday,02-08-2016 00:00,08:00,MISSION,NONE,3100 Block of 21ST ST,-122.4183512,37.7570134,"(37.7570133986695, -122.418351237622)",1.60145E+13
160144972,OTHER OFFENSES,INCIDENT ON SCHOOL GROUNDS,Wednesday,02/17/2016 12:00:00 AM,12:30,INGLESIDE,NONE,100 Block of LIPPARD AV,-122.4360107,37.73310464,"(37.7331046399048, -122.436010719867)",1.60145E+13
160144972,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Wednesday,02/17/2016 12:00:00 AM,12:30,INGLESIDE,NONE,100 Block of LIPPARD AV,-122.4360107,37.73310464,"(37.7331046399048, -122.436010719867)",1.60145E+13
160144988,MISSING PERSON,MISSING ADULT,Monday,02/15/2016 12:00:00 AM,01:00,SOUTHERN,NONE,0 Block of DORE ST,-122.413046,37.77386178,"(37.7738617771611, -122.413045971966)",1.60145E+13
160144994,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Sunday,02/14/2016 12:00:00 AM,05:00,MISSION,NONE,600 Block of YORK ST,-122.4091626,37.76116373,"(37.7611637256041, -122.409162583159)",1.60145E+13
160145011,NON-CRIMINAL,LOST PROPERTY,Wednesday,02/17/2016 12:00:00 AM,09:00,TENDERLOIN,NONE,JONES ST / EDDY ST,-122.4125974,37.78393203,"(37.7839320277273, -122.412597377187)",1.60145E+13
160288611,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Friday,04-08-2016 00:00,02:00,TENDERLOIN,"ARREST, BOOKED",200 Block of JONES ST,-122.4125736,37.78346872,"(37.7834687204586, -122.412573643201)",1.60289E+13
160288683,MISSING PERSON,MISSING JUVENILE,Thursday,04-07-2016 00:00,07:30,INGLESIDE,NONE,0 Block of ELLINGTON AV,-122.4429509,37.715431,"(37.7154310027427, -122.442950924363)",1.60289E+13
160248483,OTHER OFFENSES,"STAY AWAY ORDER VIOLATION, DV RELATED",Friday,03/25/2016 12:00:00 AM,17:02,TARAVAL,NONE,1200 Block of 24TH AV,-122.4824782,37.7642528,"(37.7642527968561, -122.482478192907)",1.60248E+13
160248499,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Friday,03/25/2016 12:00:00 AM,17:17,PARK,NONE,700 Block of STANYAN ST,-122.4535129,37.76869698,"(37.7686969786551, -122.453512911126)",1.60248E+13
160288724,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,04-08-2016 00:00,04:18,BAYVIEW,NONE,OAKDALE AV / RANKIN ST,-122.397812,37.73884695,"(37.7388469465485, -122.397812021225)",1.60289E+13
160288768,OTHER OFFENSES,"DOG, STRAY OR VICIOUS",Friday,04-08-2016 00:00,05:16,TENDERLOIN,NONE,200 Block of TURK ST,-122.4132375,37.78284302,"(37.7828430233213, -122.413237516676)",1.60289E+13
160288774,MISSING PERSON,MISSING JUVENILE,Thursday,04-07-2016 00:00,23:00,TARAVAL,NONE,300 Block of CHESTER AV,-122.4703359,37.70927019,"(37.7092701941609, -122.470335869061)",1.60289E+13
160288774,MISSING PERSON,FOUND PERSON,Thursday,04-07-2016 00:00,23:00,TARAVAL,NONE,300 Block of CHESTER AV,-122.4703359,37.70927019,"(37.7092701941609, -122.470335869061)",1.60289E+13
160288780,MISSING PERSON,MISSING ADULT,Friday,04-08-2016 00:00,06:30,NORTHERN,NONE,BUCHANAN ST / SACRAMENTO ST,-122.4307386,37.79025092,"(37.7902509169954, -122.430738595599)",1.60289E+13
160288780,MISSING PERSON,FOUND PERSON,Friday,04-08-2016 00:00,06:30,NORTHERN,NONE,BUCHANAN ST / SACRAMENTO ST,-122.4307386,37.79025092,"(37.7902509169954, -122.430738595599)",1.60289E+13
160288796,VEHICLE THEFT,ATTEMPTED STOLEN VEHICLE,Friday,04-08-2016 00:00,06:35,BAYVIEW,NONE,EVANS AV / RANKIN ST,-122.3921844,37.74510153,"(37.745101531365, -122.392184416166)",1.60289E+13
160336351,"SEX OFFENSES, FORCIBLE",SEXUAL BATTERY,Sunday,04/24/2016 12:00:00 AM,14:00,SOUTHERN,"ARREST, BOOKED",1200 Block of MARKET ST,-122.4154488,37.77829352,"(37.778293520129, -122.415448759562)",1.60336E+13
160336414,WARRANTS,WARRANT ARREST,Sunday,04/24/2016 12:00:00 AM,14:00,MISSION,"ARREST, BOOKED",2700 Block of FOLSOM ST,-122.4140894,37.75329122,"(37.7532912232268, -122.414089364246)",1.60336E+13
160860106,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Saturday,10/22/2016 12:00:00 AM,07:55,SOUTHERN,"ARREST, BOOKED",700 Block of MARKET ST,-122.4053594,37.78597748,"(37.7859774761625, -122.405359371753)",1.6086E+13
160860106,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,10/22/2016 12:00:00 AM,07:55,SOUTHERN,"ARREST, BOOKED",700 Block of MARKET ST,-122.4053594,37.78597748,"(37.7859774761625, -122.405359371753)",1.6086E+13
160288837,WEAPON LAWS,POSS OF LOADED FIREARM,Friday,04-08-2016 00:00,07:00,SOUTHERN,"ARREST, BOOKED",300 Block of TEHAMA ST,-122.4038167,37.78146387,"(37.7814638725237, -122.403816728947)",1.60289E+13
160288865,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,04-08-2016 00:00,05:00,INGLESIDE,"ARREST, BOOKED",300 Block of SUNNYDALE AV,-122.4055303,37.70902998,"(37.7090299776354, -122.405530329941)",1.60289E+13
160288865,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Friday,04-08-2016 00:00,05:00,INGLESIDE,"ARREST, BOOKED",300 Block of SUNNYDALE AV,-122.4055303,37.70902998,"(37.7090299776354, -122.405530329941)",1.60289E+13
160288865,OTHER OFFENSES,RESISTING ARREST,Friday,04-08-2016 00:00,05:00,INGLESIDE,"ARREST, BOOKED",300 Block of SUNNYDALE AV,-122.4055303,37.70902998,"(37.7090299776354, -122.405530329941)",1.60289E+13
160288871,NON-CRIMINAL,FOUND PROPERTY,Friday,04-08-2016 00:00,06:00,SOUTHERN,NONE,100 Block of 6TH ST,-122.4078771,37.7803875,"(37.7803875013555, -122.407877117352)",1.60289E+13
160288887,RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Friday,04-08-2016 00:00,07:22,MISSION,NONE,100 Block of SHOTWELL ST,-122.4165355,37.76604061,"(37.7660406107786, -122.416535463075)",1.60289E+13
160288912,SECONDARY CODES,DOMESTIC VIOLENCE,Wednesday,04-06-2016 00:00,12:00,NORTHERN,NONE,GOLDEN GATE AV / VANNESS AV,-122.4204395,37.78103085,"(37.7810308461783, -122.420439512717)",1.60289E+13
160288912,ASSAULT,THREATS AGAINST LIFE,Wednesday,04-06-2016 00:00,12:00,NORTHERN,NONE,GOLDEN GATE AV / VANNESS AV,-122.4204395,37.78103085,"(37.7810308461783, -122.420439512717)",1.60289E+13
160288928,SECONDARY CODES,JUVENILE INVOLVED,Friday,04-08-2016 00:00,07:50,RICHMOND,"ARREST, BOOKED",800 Block of EUCLID AV,-122.4584907,37.78379515,"(37.7837951529214, -122.458490740585)",1.60289E+13
160860297,NON-CRIMINAL,LOST PROPERTY,Thursday,10/13/2016 12:00:00 AM,06:00,CENTRAL,NONE,700 Block of VALLEJO ST,-122.4097917,37.79850835,"(37.7985083480435, -122.409791662293)",1.6086E+13
160288956,DRUG/NARCOTIC,POSSESSION OF COCAINE,Thursday,04-07-2016 00:00,12:00,TARAVAL,"ARREST, BOOKED",2000 Block of 22ND AV,-122.4794286,37.74941511,"(37.7494151141919, -122.479428585401)",1.60289E+13
160288956,OTHER OFFENSES,OBSCENE PHONE CALLS(S),Thursday,04-07-2016 00:00,12:00,TARAVAL,"ARREST, BOOKED",2000 Block of 22ND AV,-122.4794286,37.74941511,"(37.7494151141919, -122.479428585401)",1.60289E+13
160288962,DRUG/NARCOTIC,POSSESSION OF HEROIN,Friday,04-08-2016 00:00,07:45,TENDERLOIN,"ARREST, BOOKED",300 Block of TURK ST,-122.4148786,37.7826335,"(37.7826335031541, -122.41487855905)",1.60289E+13
160288962,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Friday,04-08-2016 00:00,07:45,TENDERLOIN,"ARREST, BOOKED",300 Block of TURK ST,-122.4148786,37.7826335,"(37.7826335031541, -122.41487855905)",1.60289E+13
160288962,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Friday,04-08-2016 00:00,07:45,TENDERLOIN,"ARREST, BOOKED",300 Block of TURK ST,-122.4148786,37.7826335,"(37.7826335031541, -122.41487855905)",1.60289E+13
160288978,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Thursday,04-07-2016 00:00,18:10,CENTRAL,NONE,800 Block of SANSOME ST,-122.4020683,37.79798492,"(37.7979849241157, -122.402068272323)",1.60289E+13
160288978,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Thursday,04-07-2016 00:00,18:10,CENTRAL,NONE,800 Block of SANSOME ST,-122.4020683,37.79798492,"(37.7979849241157, -122.402068272323)",1.60289E+13
160288984,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,04-08-2016 00:00,08:00,MISSION,NONE,2400 Block of FOLSOM ST,-122.4146833,37.75807744,"(37.7580774437252, -122.414683320731)",1.60289E+13
160337014,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,04/24/2016 12:00:00 AM,17:57,PARK,NONE,GROVE ST / CLAYTON ST,-122.4495175,37.77446022,"(37.7744602213672, -122.449517527025)",1.60337E+13
160145146,WARRANTS,WARRANT ARREST,Saturday,02/13/2016 12:00:00 AM,23:50,MISSION,"ARREST, BOOKED",100 Block of POTRERO AV,-122.4076791,37.76771004,"(37.7677100434084, -122.407679057144)",1.60145E+13
160145152,FRAUD,"FALSE PRETENSES, PETTY THEFT",Thursday,02-04-2016 00:00,02:00,NORTHERN,NONE,1100 Block of ELLIS ST,-122.4259444,37.78313675,"(37.7831367499779, -122.425944356826)",1.60145E+13
160145168,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Thursday,02/18/2016 12:00:00 AM,13:40,SOUTHERN,"ARREST, BOOKED",500 Block of MINNA ST,-122.4086735,37.78005744,"(37.7800574377607, -122.408673540372)",1.60145E+13
160145174,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Thursday,02/18/2016 12:00:00 AM,13:40,BAYVIEW,NONE,MCKINNON AV / SELBY ST,-122.3985763,37.74114205,"(37.7411420469694, -122.398576291812)",1.60145E+13
160248687,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Thursday,01/21/2016 12:00:00 AM,12:08,NORTHERN,NONE,0 Block of PEACE PZ,-122.4296293,37.78489667,"(37.7848966681924, -122.429629258891)",1.60249E+13
160248693,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Saturday,02-06-2016 00:00,02:15,CENTRAL,NONE,1300 Block of BROADWAY ST,-122.4193747,37.79636811,"(37.796368112756, -122.419374743439)",1.60249E+13
160248706,WARRANTS,ENROUTE TO ADULT AUTHORITY,Friday,03/25/2016 12:00:00 AM,17:26,SOUTHERN,"ARREST, BOOKED",HOWARD ST / 1ST ST,-122.3960394,37.78853682,"(37.7885368188001, -122.396039441019)",1.60249E+13
160289017,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Friday,04-08-2016 00:00,09:07,SOUTHERN,NONE,0 Block of LANGTON ST,-122.4092025,37.77689582,"(37.7768958210183, -122.409202487854)",1.60289E+13
160289023,NON-CRIMINAL,FOUND PROPERTY,Friday,04-08-2016 00:00,09:00,NORTHERN,"ARREST, BOOKED",300 Block of FELL ST,-122.4235599,37.7757958,"(37.775795803337, -122.42355991561)",1.60289E+13
160289039,ROBBERY,"ROBBERY, BODILY FORCE",Friday,04-08-2016 00:00,09:24,TENDERLOIN,"ARREST, BOOKED",200 Block of TURK ST,-122.4132595,37.78295148,"(37.7829514828801, -122.413259498719)",1.60289E+13
160145378,OTHER OFFENSES,"TRAFFIC COLLISION, HIT & RUN, PROPERTY DAMAGE",Thursday,02/18/2016 12:00:00 AM,14:52,NORTHERN,"ARREST, BOOKED",ELLIS ST / GOUGH ST,-122.4242959,37.78339831,"(37.7833983074976, -122.424295891275)",1.60145E+13
160145384,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,02/18/2016 12:00:00 AM,15:15,INGLESIDE,"ARREST, BOOKED",0 Block of CAMELLIA AV,-122.4312427,37.73001397,"(37.7300139658018, -122.431242661062)",1.60145E+13
160145390,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,02/18/2016 12:00:00 AM,10:15,NORTHERN,NONE,STEINER ST / FULTON ST,-122.4332205,37.77748927,"(37.7774892652621, -122.433220475299)",1.60145E+13
160145403,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Wednesday,02/17/2016 12:00:00 AM,18:30,RICHMOND,NONE,2400 Block of CABRILLO ST,-122.4848759,37.77446656,"(37.7744665614343, -122.484875854614)",1.60145E+13
160145419,RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Thursday,02/18/2016 12:00:00 AM,14:43,SOUTHERN,NONE,500 Block of 5TH ST,-122.3993081,37.77693145,"(37.7769314520229, -122.399308076553)",1.60145E+13
160145419,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Thursday,02/18/2016 12:00:00 AM,14:43,SOUTHERN,"ARREST, BOOKED",500 Block of 5TH ST,-122.3993081,37.77693145,"(37.7769314520229, -122.399308076553)",1.60145E+13
160289073,NON-CRIMINAL,SEARCH WARRANT SERVICE,Friday,04-08-2016 00:00,09:15,INGLESIDE,NONE,500 Block of UNIVERSITY ST,-122.4127795,37.72322954,"(37.7232295414027, -122.41277950715)",1.60289E+13
160289095,ASSAULT,STALKING,Tuesday,04-05-2016 00:00,15:12,SOUTHERN,NONE,100 Block of NEWMONTGOMERY ST,-122.399289,37.78638302,"(37.786383021575, -122.399289033567)",1.60289E+13
160289095,TRESPASS,TRESPASSING,Tuesday,04-05-2016 00:00,15:12,SOUTHERN,NONE,100 Block of NEWMONTGOMERY ST,-122.399289,37.78638302,"(37.786383021575, -122.399289033567)",1.60289E+13
160289108,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Friday,04-08-2016 00:00,09:04,BAYVIEW,"ARREST, BOOKED",1700 Block of INDIANA ST,-122.3903314,37.74845427,"(37.7484542727181, -122.390331398029)",1.60289E+13
160844495,ROBBERY,"ROBBERY, BODILY FORCE",Sunday,10/16/2016 12:00:00 AM,19:33,TARAVAL,NONE,3200 Block of 20TH AV,-122.4756475,37.72852806,"(37.7285280627465, -122.475647460786)",1.60844E+13
